2016-06-15,113.949997,114.940002,114.599998,79.47000,114.389999
2016-06-16,114.940002,114.599998,114.389999,109.07000,113.019997
2016-06-17,114.599998,114.389999,113.019997,71.03000,113.370003
2016-06-20,114.389999,113.019997,113.370003,94.78000,114.379997
2016-06-21,113.019997,113.370003,114.379997,137.60000,113.910004
2016-06-22,113.370003,114.379997,113.910004,146.78000,115.080002
2016-06-23,114.379997,113.910004,115.080002,125.30000,112.080002
2016-06-24,113.910004,115.080002,112.080002,312.85000,108.970001
2016-06-27,115.080002,112.080002,108.970001,254.28000,112.699997
2016-06-28,112.080002,108.970001,112.699997,238.67000,114.160004
2016-06-29,108.970001,112.699997,114.160004,146.63000,114.279999
2016-06-30,112.699997,114.160004,114.279999,96.08000,114.190002
2016-07-01,114.160004,114.279999,114.190002,108.22000,114.199997
2016-07-05,114.279999,114.190002,114.199997,89.02000,116.699997
2016-07-06,114.190002,114.199997,116.699997,185.04000,115.849998
2016-07-07,114.199997,116.699997,115.849998,117.71000,117.239998
2016-07-08,116.699997,115.849998,117.239998,105.65000,117.870003
2016-07-11,115.849998,117.239998,117.870003,93.07000,117.93
2016-07-12,117.239998,117.870003,117.93,113.92000,116.779999
2016-07-13,117.870003,117.93,116.779999,58.42000,117.290001
2016-07-14,117.93,116.779999,117.290001,53.11000,116.860001
2016-07-15,116.779999,117.290001,116.860001,34.40000,119.370003
2016-07-18,117.290001,116.860001,119.370003,112.79000,120.610001
2016-07-19,116.860001,119.370003,120.610001,39.89000,121.919998
2016-07-20,119.370003,120.610001,121.919998,45.87000,120.610001
2016-07-21,120.610001,121.919998,120.610001,37.63000,121.0
2016-07-22,121.919998,120.610001,121.0,59.24000,121.629997
2016-07-25,120.610001,121.0,121.629997,78.34000,121.220001
2016-07-26,121.0,121.629997,121.220001,56.40000,123.339996
2016-07-27,121.629997,121.220001,123.339996,122.84000,125.0
2016-07-28,121.220001,123.339996,125.0,76.37000,123.940002
2016-07-29,123.339996,125.0,123.940002,78.16000,124.309998
2016-08-01,125.0,123.940002,124.309998,74.99000,123.089996
2016-08-02,123.940002,124.309998,123.089996,55.54000,122.510002
2016-08-03,124.309998,123.089996,122.510002,38.55000,124.360001
2016-08-04,123.089996,122.510002,124.360001,42.64000,125.150002
2016-08-05,122.510002,124.360001,125.150002,89.43000,125.260002
2016-08-08,124.360001,125.150002,125.260002,108.83000,125.059998
2016-08-09,125.150002,125.260002,125.059998,61.67000,124.879997
2016-08-10,125.260002,125.059998,124.879997,81.76000,124.900002
2016-08-11,125.059998,124.879997,124.900002,43.24000,124.879997
2016-08-12,124.879997,124.900002,124.879997,63.00000,123.900002
2016-08-15,124.900002,124.879997,123.900002,91.36000,123.300003
2016-08-16,124.879997,123.900002,123.300003,105.49000,124.370003
2016-08-17,123.900002,123.300003,124.370003,83.60000,123.910004
2016-08-18,123.300003,124.370003,123.910004,59.73000,123.559998
2016-08-19,124.370003,123.910004,123.559998,56.17000,124.150002
2016-08-22,123.910004,123.559998,124.150002,39.89000,124.370003
2016-08-23,123.559998,124.150002,124.370003,40.46000,123.480003
2016-08-24,124.150002,124.370003,123.480003,43.23000,123.889999
2016-08-25,124.370003,123.480003,123.889999,83.01000,124.959999
2016-08-26,123.480003,123.889999,124.959999,117.24000,126.540001
2016-08-29,123.889999,124.959999,126.540001,87.44000,125.839996
2016-08-30,124.959999,126.540001,125.839996,46.48000,126.120003
2016-08-31,126.540001,125.839996,126.120003,45.98000,126.169998
2016-09-01,125.839996,126.120003,126.169998,38.52000,126.510002
2016-09-02,126.120003,126.169998,126.510002,40.85000,129.729996
2016-09-06,126.169998,126.510002,129.729996,30.28000,131.050003
2016-09-07,126.510002,129.729996,131.050003,22.17000,130.270004
2016-09-08,129.729996,131.050003,130.270004,27.04000,127.099998
2016-09-09,131.050003,130.270004,127.099998,35.65000,128.690002
2016-09-12,130.270004,127.099998,128.690002,39.54000,127.209999
2016-09-13,127.099998,128.690002,127.209999,67.65000,127.769997
2016-09-14,128.690002,127.209999,127.769997,28.87000,128.350006
2016-09-15,127.209999,127.769997,128.350006,30.61000,129.070007
2016-09-16,127.769997,128.350006,129.070007,44.18000,128.649994
2016-09-19,128.350006,129.070007,128.649994,74.44000,128.639999
2016-09-20,129.070007,128.649994,128.639999,58.92000,129.940002
2016-09-21,128.649994,128.639999,129.940002,31.41000,130.080002
2016-09-22,128.639999,129.940002,130.080002,64.81000,127.959999
2016-09-23,129.940002,130.080002,127.959999,60.71000,127.309998
2016-09-26,130.080002,127.959999,127.309998,30.74000,128.690002
2016-09-27,127.959999,127.309998,128.690002,56.95000,129.229996
2016-09-28,127.309998,128.690002,129.229996,38.39000,128.089996
2016-09-29,128.690002,129.229996,128.089996,51.81000,128.270004
2016-09-30,129.229996,128.089996,128.270004,34.93000,128.770004
2016-10-03,128.089996,128.270004,128.770004,78.99000,128.190002
2016-10-04,128.270004,128.770004,128.190002,48.13000,128.470001
2016-10-05,128.770004,128.190002,128.470001,65.03000,128.740005
2016-10-06,128.190002,128.470001,128.740005,58.51000,128.990005
2016-10-07,128.470001,128.740005,128.990005,57.08000,130.240005
2016-10-10,128.740005,128.990005,130.240005,15.20000,128.880005
2016-10-11,128.990005,130.240005,128.880005,54.57000,129.050003
2016-10-12,130.240005,128.880005,129.050003,59.38000,127.82
2016-10-13,128.880005,129.050003,127.82,50.64000,127.879997
2016-10-14,129.050003,127.82,127.879997,80.62000,127.540001
2016-10-17,127.82,127.879997,127.540001,115.14000,128.570007
2016-10-18,127.879997,127.540001,128.570007,45.55000,130.110001
2016-10-19,127.540001,128.570007,130.110001,61.32000,130.0
2016-10-20,128.570007,130.110001,130.0,48.77000,132.070007
2016-10-21,130.110001,130.0,132.070007,34.08000,133.279999
2016-10-24,130.0,132.070007,133.279999,58.65000,132.289993
2016-10-25,132.070007,133.279999,132.289993,114.51000,131.039993
2016-10-26,133.279999,132.289993,131.039993,40.45000,129.690002
2016-10-27,132.289993,131.039993,129.690002,85.31000,131.289993
2016-10-28,131.039993,129.690002,131.289993,74.06000,130.990005
2016-10-31,129.690002,131.289993,130.990005,95.82000,129.5
2016-11-01,131.289993,130.990005,129.5,44.68000,127.169998
2016-11-02,130.990005,129.5,127.169998,60.79000,120.0
2016-11-03,129.5,127.169998,120.0,63.05000,120.75
2016-11-04,127.169998,120.0,120.75,87.98000,122.150002
2016-11-07,120.0,120.75,122.150002,74.75000,124.220001
2016-11-08,120.75,122.150002,124.220001,119.44000,123.18
2016-11-09,122.150002,124.220001,123.18,246.03000,120.800003
2016-11-10,124.220001,123.18,120.800003,272.71000,119.019997
2016-11-11,123.18,120.800003,119.019997,140.42000,115.080002
2016-11-14,120.800003,119.019997,115.080002,263.29000,117.199997
2016-11-15,119.019997,115.080002,117.199997,161.83000,116.339996
2016-11-16,115.080002,117.199997,116.339996,135.29000,117.790001
2016-11-17,117.199997,116.339996,117.790001,111.00000,117.019997
2016-11-18,116.339996,117.790001,117.019997,176.29000,121.769997
2016-11-21,117.790001,117.019997,121.769997,94.21000,121.470001
2016-11-22,117.019997,121.769997,121.470001,102.35000,120.839996
2016-11-23,121.769997,121.470001,120.839996,84.27000,120.379997
2016-11-25,121.470001,120.839996,120.379997,90.30000,120.410004
2016-11-28,120.839996,120.379997,120.410004,96.79000,120.870003
2016-11-29,120.379997,120.410004,120.870003,56.24000,118.419998
2016-11-30,120.410004,120.870003,118.419998,63.67000,115.099998
2016-12-01,120.870003,118.419998,115.099998,167.88000,115.400002
2016-12-02,118.419998,115.099998,115.400002,144.20000,117.43
2016-12-05,115.099998,115.400002,117.43,113.93000,117.309998
2016-12-06,115.400002,117.43,117.309998,158.64000,117.949997
2016-12-07,117.43,117.309998,117.949997,162.00000,118.910004
2016-12-08,117.309998,117.949997,118.910004,125.48000,119.68
2016-12-09,117.949997,118.910004,119.68,97.26000,117.769997
2016-12-12,118.910004,119.68,117.769997,99.45000,120.309998
2016-12-13,119.68,117.769997,120.309998,336.71000,120.209999
2016-12-14,117.769997,120.309998,120.209999,53.87000,120.57
2016-12-15,120.309998,120.209999,120.57,232.94000,119.870003
2016-12-16,120.209999,120.57,119.870003,53.13000,119.239998
2016-12-19,120.57,119.870003,119.239998,91.47000,119.089996
