210.850006,212.330002,213.059998,111.39,207.190002
212.330002,213.059998,207.190002,152.71,210.759995
213.059998,207.190002,210.759995,79.26,213.139999
207.190002,210.759995,213.139999,82.23,214.179993
210.759995,213.139999,214.179993,71.98,217.800003
213.139999,214.179993,217.800003,77.38,217.490005
214.179993,217.800003,217.490005,56.47,214.580002
217.800003,217.490005,214.580002,103.7,210.179993
217.490005,214.580002,210.179993,106.59,200.720001
214.580002,210.179993,200.720001,88.73,196.770004
210.179993,200.720001,196.770004,147.84,197.199997
200.720001,196.770004,197.199997,97.49,189.75
196.770004,197.199997,189.75,106.55,192.470001
197.199997,189.75,192.470001,172.45,196.440002
189.75,192.470001,196.440002,153.53,185.889999
192.470001,196.440002,185.889999,132.55,191.759995
196.440002,185.889999,191.759995,197.2,185.169998
185.889999,191.759995,185.169998,118.02,181.089996
191.759995,185.169998,181.089996,132.5,169.5
185.169998,181.089996,169.5,276.24,178.190002
181.089996,169.5,178.190002,296.12,170.240005
169.5,178.190002,170.240005,234.73,154.470001
178.190002,170.240005,154.470001,187.08,170.279999
170.240005,154.470001,170.279999,330.85,146.009995
154.470001,170.279999,146.009995,323.71,149.419998
170.279999,146.009995,149.419998,378.92,146.960007
146.009995,149.419998,146.960007,455.45,153.130005
149.419998,146.960007,153.130005,514.67,149.729996
146.960007,153.130005,149.729996,633.51,148.100006
153.130005,149.729996,148.100006,572.94,160.979996
149.729996,148.100006,160.979996,596.78,156.210007
148.100006,160.979996,156.210007,449.86,163.339996
160.979996,156.210007,163.339996,670.3,156.789993
156.210007,163.339996,156.789993,557.18,165.949997
163.339996,156.789993,165.949997,361.46,166.800003
156.789993,165.949997,166.800003,516.55,159.600006
165.949997,166.800003,159.600006,474.81,158.190002
166.800003,159.600006,158.190002,738.02,154.179993
159.600006,158.190002,154.179993,540.5,165.550003
158.190002,154.179993,165.550003,605.38,168.830002
154.179993,165.550003,168.830002,468.08,174.279999
165.550003,168.830002,174.279999,524.13,175.190002
168.830002,174.279999,175.190002,417.54,174.789993
174.279999,175.190002,174.789993,638.81,178.169998
175.190002,174.789993,178.169998,441.32,176.970001
174.789993,178.169998,176.970001,455.68,176.25
178.169998,176.970001,176.25,505.52,179.240005
176.970001,176.25,179.240005,573.7,178.240005
176.25,179.240005,178.240005,618.66,170.800003
179.240005,178.240005,170.800003,599.13,182.279999
178.240005,170.800003,182.279999,511.42,185.130005
170.800003,182.279999,185.130005,505.54,190.070007
182.279999,185.130005,190.070007,562.5,187.5
185.130005,190.070007,187.5,642.66,182.910004
190.070007,187.5,182.910004,479.89,194.190002
187.5,182.910004,194.190002,439.11,204.710007
182.910004,194.190002,204.710007,440.07,202.270004
194.190002,204.710007,202.270004,516.72,205.259995
204.710007,202.270004,205.259995,449.38,207.070007
202.270004,205.259995,207.070007,807.66,208.470001
205.259995,207.070007,208.470001,498.71,211.259995
207.070007,208.470001,211.259995,504.24,212.350006
208.470001,211.259995,212.350006,488.53,213.179993
211.259995,212.350006,213.179993,527.36,210.100006
212.350006,213.179993,210.100006,442.15,205.100006
213.179993,210.100006,205.100006,553.21,206.809998
210.100006,205.100006,206.809998,508.02,210.880005
